,viscosity,horizontal_permeability,k_v_h,porosity,pay_thickness,steam_injection_pressure,steam_injection_rate,,,,,,,,a,b,c,d,e,f,g,h
159,113788.423367808,6923.31435352684,0.871741413082368,33.170857949385,8.68900129020166,2296.20585457478,971.321919955175,,42626.3698964215,,,,,,0.913671098967185,0.960602652366188,0.64125363470927,0.517427387765305,0.597308875594119,0.764044885119004,0.191888774486046,0.813483419401799
160,1950298.85700501,6751.89911164106,0.388282732121916,23.4901209463184,179.045249983064,6425.14734381632,12369.1828213204,,688320.780159619,,,,,,0.33235763142618,0.703785605621767,0.807999129336268,0.978574009699561,0.391793618402815,0.142463784630878,0.970299934487894,0.888862094717851
161,242714.4270124,6556.48347705797,0.781213109568826,28.6739612107318,107.878405155188,1956.63571995956,975.265981500189,,87627.7944696068,,,,,,0.398119245581284,0.340176388409375,0.207258805775474,0.0260141414081626,0.569687038588611,0.347119944512097,0.0750799964525795,0.38248766300286
162,2007280.86068157,2631.26505268127,0.572096326925837,33.4742026349332,72.155472553224,5638.06095845966,253.086762157459,,702841.934911383,,,,,,0.00762913317707728,0.376912910013208,0.772496529582049,0.068042799809851,0.0207798077575097,0.0196698636715766,0.385439102168119,0.628170840372645
163,227273.672718893,5397.25585635931,0.599826779494811,32.2440404613647,268.420908836067,1559.49836286736,197.388322538442,,81518.4663052754,,,,,,0.242093309998588,0.647704480566418,0.594167400146722,0.530757107469784,0.355265330817325,0.140085451035597,0.147994108770094,0.582138786940271
164,86868.6381661452,3600.53039483261,0.443825052456919,32.8910128985087,28.2873049448341,4792.52302091857,166.897138952758,,31205.2973729136,,,,,,0.494358248300084,0.693478558792068,0.696032767132799,0.613076830149586,0.891919815259415,0.312745627382179,0.888605105397945,0.77523758462364
165,65398.0184028475,3297.15687606456,0.874072623761285,35.802492028652,111.603171836347,1747.18734936513,23502.2372395454,,31469.3237054652,,,,,,0.563597127564614,0.0753349339278946,0.998848361040682,0.104114643577327,0.458549767349304,0.0493982554641408,0.449418409365493,0.636931684285865
166,61203.889050179,3468.21294663457,0.9883385532633,27.3968900626355,56.1826416618481,2565.09815159747,11632.5400944797,,26165.0244067895,,,,,,0.345246269219388,0.730614970738948,0.214883673338163,0.606326138123026,0.454093425367166,0.253148571286913,0.54336636419551,0.674528017378987
167,3863019.44878349,7295.43240909594,0.285282006731735,29.5556184469383,42.9654915018455,5870.45508690347,971.878675452464,,1354465.4520231,,,,,,0.0107899691809483,0.185577391507722,0.239804296447795,0.55301753674972,0.640749231243175,0.353805165571232,0.749819726724646,0.346041778847846
168,1806345.91288003,8607.50976458444,0.462201742037991,28.708606823369,37.480493639018,3017.04383462019,2611.55175411375,,636121.834558953,,,,,,0.443441777398818,0.139612232742979,0.347521301274826,0.583826081608487,0.108274983266473,0.973113378104751,0.627232369584376,0.493465482319465
169,399677.119297909,2301.9038290134,0.742219500167804,26.5729958849908,188.015602132283,2617.55797850608,3506.11478060411,,141511.209814882,,,,,,0.159216481642689,0.50637454782551,0.493908150442124,0.437013948712761,0.494658862909434,0.370412854968434,0.651862668602594,0.579018919576468
170,1065167.61502714,3343.59237413714,0.875327733428172,35.9406159300122,43.288872477799,2796.4720706438,2207.0647417158,,374452.941574493,,,,,,0.176802604919575,0.123398167667973,0.269671127547195,0.609231622872524,0.0824973837196945,0.699536521605345,0.514537792767039,0.391329727397087
171,1226611.41367425,5280.65912467968,0.57158809916453,32.7547360816551,141.084222057553,4287.08450871546,658.827618074413,,431009.185266077,,,,,,0.590244659346759,0.425427594700751,0.0871643565794398,0.596676966963976,0.493882462963796,0.394730939200027,0.311563795848103,0.511354983613731
172,1588953.19689358,5927.61974286282,0.703858640580486,32.1381508206566,28.9753551663706,3926.79850251291,20492.8345945505,,564523.081680899,,,,,,0.955852408192676,0.627364229547265,0.663005647567391,0.317232652772768,0.930103146889818,0.433991726997517,0.641505663148102,0.820083341594277
173,899801.533856328,3122.34013682428,0.426735817484491,33.5199611633789,17.3764602346105,1403.42304784835,3843.97843598481,,317223.461846377,,,,,,0.882483003428958,0.795444532336461,0.324081168931187,0.13964845917421,0.821103971941972,0.239049493705088,0.116935523190191,0.714425800739301
174,3081105.44011901,5053.83829790158,0.266342977648345,27.5178593080905,303.533635602273,1553.45619453252,14483.4684280649,,1084782.76191469,,,,,,0.947312520173788,0.333736367382546,0.766131219163779,0.15487170800946,0.620607073577468,0.903459757953542,0.929617174842918,0.823502361323863
175,727871.644271661,2909.17928997206,0.779459082359791,34.7273217065516,31.6518766720761,3767.42178468466,4642.26531475112,,256857.850037554,,,,,,0.218293493527544,0.0390737709321684,0.714397436821852,0.696739205583898,0.0625395200249892,0.23809490685085,0.498439578752969,0.50047869308839
176,2332225.27931882,2003.97753915966,0.692819561330772,36.9768873540703,53.1119866987815,1333.7170021362,71.7567021103605,,816907.435806706,,,,,,0.254596424755599,0.942542449842035,0.572838116019917,0.0566163446268762,0.626065342177212,0.743735240061145,0.30833868486857,0.632822402260133
177,880426.834443821,5910.58696786328,0.646012573074321,30.5682307137944,280.352682401445,2732.00561754934,1490.55575289637,,310567.625824438,,,,,,0.0961266504544794,0.983687634904935,0.206344727631826,0.667565884898221,0.77963509290687,0.496007963926164,0.638097997837957,0.597721917240002
178,23399.5193045144,4629.46747946964,0.392922877217387,32.4733583257516,75.5317959659434,5759.17441143079,11522.2368266157,,12889.8935335307,,,,,,0.577960705273598,0.55565998157013,0.464454230010325,0.748926381595793,0.776562535445371,0.824463514893578,0.287187617908064,0.462695371806578
179,327677.416842924,4664.35352570719,0.147613199189484,29.4420309737632,1.90473237551339,1654.16368590777,746.483922503515,,116587.568949441,,,,,,0.252266454457302,0.192777628618902,0.226210903613008,0.951842441136115,0.710476160686569,0.895923280405839,0.702018872253229,0.287514046139063
180,1886956.81744766,2877.27432376409,0.544596110563619,34.3261924618708,24.3525177776839,2001.53085934107,2921.07072053943,,662240.500676634,,,,,,0.874401290067788,0.581526607989736,0.469689023695916,0.966427545347587,0.154739957818224,0.585096689122282,0.176340297743774,0.717417050907945
181,196430.758000653,1328.6087045485,0.32873604389632,39.0490900324331,159.428249387415,4429.10242308163,2377.73288484986,,69349.2675950905,,,,,,0.563549786522118,0.619942231579495,0.194738763030262,0.128956891411882,0.639057759429731,0.58456173086149,0.917835114894815,0.762216325108668
182,552554.449719911,3324.7315107614,0.284683575678556,36.9313775231455,13.9567421667846,4932.08081195826,337.652932310626,,194119.217801607,,,,,,0.159975279223218,0.242203737323651,0.668867554885738,0.460776843498763,0.879047148145235,0.158877918370964,0.532837763289302,0.3929813594619
183,849299.518482043,2597.11157855324,0.883743303477581,31.7505636166863,37.593800380312,2864.97528855157,54.4087479090434,,297895.664541099,,,,,,0.451538687163479,0.327905102894465,0.47280751340289,0.728354185005136,0.0212754717195513,0.755245552512832,0.474225942268024,0.586920796547952
184,471404.145914167,1737.47510682473,0.438489130466701,39.4173405896802,69.8401080669796,4967.21892012484,36.2950522287224,,164949.99688826,,,,,,0.543142254323464,0.870431083651309,0.622242737006253,0.966329901483513,0.448703238952756,0.167484844164246,0.397246070305329,0.802658407384803
185,3059297.23383169,6808.98088338497,0.50899674946869,26.5651397294834,36.5336954885474,1234.52255454124,1100.59186611896,,1073701.67555742,,,,,,0.888789928658099,0.415454301760855,0.852009433838776,0.945994784124297,0.905265310826598,0.680918199681601,0.752787053762508,0.695702344563892
186,1808689.65718718,3069.66232940522,0.521537983693342,31.5534252029332,267.478596992238,2356.22628427252,12421.3863075256,,637852.193320896,,,,,,0.166775098854509,0.209715036403579,0.514946278354181,0.771293740027217,0.450131463015615,0.714764792103796,0.727293746032564,0.421735774936579
187,261522.416771306,3652.47324666862,0.6156655464724,33.3767562732949,154.578049198093,1393.66292087014,6899.46805588471,,94988.0848216558,,,,,,0.826737360537936,0.0670238365227441,0.702599349358077,0.20926405529669,0.29923448533503,0.631696124034079,0.706012132869486,0.707893789998429
188,2030748.80923457,3644.13782278867,0.512977850234038,34.2079722217208,19.1388559399648,5311.0825214399,7016.21477687054,,713697.432724601,,,,,,0.868906088357334,0.0654761387007478,0.965663268547937,0.428197874901235,0.628235025477754,0.460129434971788,0.107515434908758,0.497023765012567
189,1185242.17242709,4494.28983739427,0.407112885363485,31.5718181186855,181.140473268995,4149.39324278918,10049.0231138835,,419223.105655094,,,,,,0.521098896809079,0.448626662844056,0.823286006026134,0.341449695760939,0.986517742387685,0.391926735283912,0.38579347770754,0.527241186347995
190,1244280.8727954,2996.53313810454,0.565367311738721,37.0723069142119,93.4616694610259,1364.3679112097,1586.00993890929,,437003.691023495,,,,,,0.431519790498433,0.699709669073264,0.532701105441254,0.674681564095123,0.909338721420402,0.263629847692232,0.130870330822034,0.487216287857659
191,1609859.39372532,2812.51756785619,0.915921918748649,33.1405139112825,108.811660049078,1385.00179378664,3310.07900164926,,565425.843952875,,,,,,0.748144840360186,0.707860367833126,0.858467980370751,0.729898983535123,0.475029623769289,0.0629161678760602,0.467593349705277,0.892536259010083
192,345320.802361599,2667.65913454209,0.205791586903035,38.3806878525852,125.797240656005,1226.63025914913,13365.0426061473,,126014.543173802,,,,,,0.742846587061099,0.236966014392671,0.645298316514024,0.273790215563003,0.841836593096009,0.816423549930381,0.102132250448763,0.378172492062303
193,555994.097941491,5933.52262956458,0.527477408424887,29.8728712138537,28.6992387316913,1225.12597135768,12017.9628442318,,200683.321618681,,,,,,0.70269008950066,0.500408978052435,0.708620000088822,0.349237789150756,0.916263918676965,0.0133974449036025,0.968195963119354,0.854956489947158
194,2113832.2028693,1569.60597535542,0.688482500349605,35.3584874490417,29.5015417615767,1929.84505066939,5427.67580335154,,741922.264953999,,,,,,0.87623987714994,0.86118765004272,0.0726996550515345,0.200673865278078,0.564537535408959,0.749264178371866,0.958878972707742,0.953942562540327
195,1954175.47870565,3706.77093822937,0.833194282101775,32.5545792500442,173.262929115916,1715.70457750304,4677.25107643665,,686674.925942906,,,,,,0.397154528080718,0.636185344072966,0.530815745965834,0.259892528069977,0.329464340169152,0.276848820532565,0.489658456958647,0.737767796292388
196,999512.563702736,5730.32646791988,0.631702152536158,26.5181720648161,164.579655871133,3472.77083157631,5138.64577815215,,353259.243150527,,,,,,0.645252291946017,0.822157954421113,0.402518828580749,0.443060729969058,0.404963203182494,0.785652655112236,0.942589717422769,0.917611343546022
197,847600.655133468,6129.25821935275,0.232073294489873,33.9565417848257,83.5223678834732,2047.72919809332,14279.3635375083,,303412.069597327,,,,,,0.863170542583138,0.487276482539729,0.552616083853,0.341749052749838,0.0721132618344983,0.785467357297569,0.588152376793569,0.856514622887781
198,950064.380179152,4376.04283328624,0.773694285535695,29.9713457721886,66.2763773603955,3292.82259623124,140.509046805469,,333849.049238763,,,,,,0.637359455576474,0.21101743329975,0.556675546481885,0.424965499605966,0.577779423046342,0.972597977715261,0.7155132346295,0.544851559269064
199,2210624.72748603,1855.42773672073,0.528130802953762,36.5853202701272,78.2366151271341,3118.83689247929,14019.9906694394,,778475.727639333,,,,,,0.346082413031333,0.433179995217149,0.679845175021212,0.797760488455537,0.0672140937563479,0.510916599026562,0.653010664136598,0.701399781449654
200,50168.2786467603,5397.06800787133,0.392170517812331,33.920072217516,177.798976732798,2596.78316533325,1503.7020398138,,19816.4276635119,,,,,,0.451909160892414,0.135259935511046,0.514594172690511,0.935595981429446,0.0486392517319464,0.353834576697764,0.63139159629709,0.602454518545659
201,1946031.66487346,3541.20838649382,0.364733513572107,32.1408827873326,3.57802854006227,3590.30360742579,21762.8572935264,,688985.296573671,,,,,,0.832509479740785,0.469771264177428,0.632608875622202,0.969080192766148,0.529287371860598,0.457233203213446,0.201189611490156,0.614668705337573
202,324417.193444718,2930.22989588636,0.323879924740426,33.3098661579872,139.705495569266,2435.39528043654,6746.10398739104,,116503.479914999,,,,,,0.160906596734355,0.0434101460191046,0.825947588242421,0.269397518865435,0.282443959363328,0.626146181909282,0.576726709493021,0.442822422956855
203,3328856.74474271,2351.92533098463,0.466375082303432,38.0589324134675,17.5982231826679,2307.9565197668,4157.99080186958,,1167041.32960482,,,,,,0.909366132051317,0.237333350357106,0.196227869067899,0.590777400078658,0.48027937806165,0.630037508768521,0.35302242579453,0.544102400642219
204,1199844.37829556,2215.39761714136,0.933095693527228,36.4308780531138,278.406582933716,4767.51882584051,2470.49943170188,,420857.083423509,,,,,,0.492945134399371,0.474471604009886,0.778228825542826,0.0377831048818199,0.318935778221132,0.364965929518218,0.392960286869564,0.717233203464365
205,801963.996904623,2658.13255513825,0.812846702472346,37.2366354867356,100.634391544459,1579.62697497236,1539.7167846853,,282005.169170536,,,,,,0.525044847814417,0.530403828434433,0.231450032898317,0.548718537934001,0.0726595082715854,0.766999012850195,0.651218699831655,0.714970135933565
206,498040.347142431,7962.81969004073,0.312297286812691,24.3220795141873,70.1314218764621,3370.442575572,12606.1566701964,,181087.971154055,,,,,,0.376788119233618,0.726865181856149,0.813787779188003,0.482233654411207,0.480219325019181,0.143890656405765,0.654342025438279,0.828542227514737
207,586433.087998012,6204.54410915451,0.323677287251396,26.583392659101,39.9582408877267,1459.96059855638,1458.9478822545,,208031.378353517,,,,,,0.0283389958775252,0.0978134656377983,0.45724041957185,0.917576221743653,0.773811822367717,0.23676433727526,0.0598213838978874,0.0849652524377401
208,1361548.20714062,2421.90325486024,0.36309600019662,33.6363955321761,48.3438807796511,5059.97414517707,15143.9062771862,,481607.352485173,,,,,,0.792099949033935,0.0415491420073053,0.410652077658105,0.567505738503838,0.240672178209345,0.00756222852491806,0.515345357448545,0.661913147198261
209,1441613.53657536,2230.62289415614,0.514258879070421,38.090586637483,101.814901355107,1693.32039981665,439.250151953643,,505337.621796128,,,,,,0.473239354417703,0.937650652243002,0.381770585047653,0.414222636493151,0.672449258088466,0.0190234704093979,0.0495536140486465,0.666160752898029
210,2193000.96605008,2699.72731505229,0.878080945443932,34.3283111393476,113.649025346922,5644.45142108522,422.907468741076,,767915.033826003,,,,,,0.00794959352094427,0.614982815799549,0.260920174291002,0.634021184259418,0.81239856883352,0.302437527579217,0.136291453437644,0.286659743289123
211,103554.424573895,3377.39570578098,0.652641574587999,36.1333702095273,189.865457604876,2383.36850144454,895.832125483623,,37507.8633742408,,,,,,0.0694489709391541,0.27459195893888,0.840778960114765,0.472468884702704,0.812255505018697,0.126486825026568,0.173673188291565,0.306110040902798
212,2430021.45727313,6260.23728704218,0.83125031740003,31.4947898441699,7.25066799341088,2107.62273653011,2321.84697412933,,853497.004865836,,,,,,0.497423596969663,0.540812062785335,0.168030731289837,0.252926250434807,0.464803871769882,0.797897416768285,0.24498697434138,0.489576596923762
213,131850.026605645,4476.76390337689,0.708775705229321,28.3104007453026,217.438477888767,2219.3242889458,194.3967119528,,47655.914233671,,,,,,0.00369171439685022,0.216199147184948,0.49423462554602,0.531600236005124,0.868986064063435,0.792830565280926,0.361294376473616,0.148642026179804
214,130113.765839321,4826.33537226572,0.920052325510939,35.174088091179,9.03106828616526,1729.19574763943,6186.46239310342,,49234.1463342089,,,,,,0.778951340601131,0.544737411877679,0.613521678167572,0.700721706375683,0.457231074479351,0.943848898296556,0.377780367051882,0.645454045919485
215,230171.000056711,4872.9987911172,0.574219412560619,26.7137195290798,7.57313269782103,3656.0079871024,65.7709493029173,,82026.6143506912,,,,,,0.0121871913424854,0.870754283855624,0.0970212099824267,0.94984627567917,0.545530941697465,0.927372223918949,0.750785461614601,0.514352262876566
216,489608.496310732,7410.97668984173,0.278399515750075,27.3769885152116,15.0694965809117,2073.10991667648,1283.61794474927,,174495.486518053,,,,,,0.425851443377229,0.32696015572924,0.547338682237709,0.620491386864057,0.232103657823625,0.800727273089794,0.737492532327536,0.621528222277307
217,65794.7943359142,3945.3689736227,0.527512724934991,29.5081842960298,42.9730583054867,3749.74568450882,11865.196423293,,27867.3030480429,,,,,,0.669820953046643,0.211146990338962,0.903154152819458,0.0202990507280781,0.170344060540777,0.449049618026732,0.796507105577259,0.844897109669131
218,1106193.58092818,2035.1982962291,0.709866346253766,36.9748724597476,4.79931516615259,1965.56969714932,11288.9323821284,,391315.941069751,,,,,,0.0527479185426548,0.498329595258253,0.231039666577553,0.590994400440762,0.151281520088779,0.125718811334195,0.372121823362992,0.520509057253222
219,23022.9206773641,3944.70864309529,0.741697154912259,31.8379523284854,90.4350063316679,1395.59043191382,17188.4998230633,,14941.4488159054,,,,,,0.503519623945322,0.477575847993857,0.376510814510568,0.479659571142954,0.682390763460118,0.605185779522882,0.937858705387246,0.676279348329665
220,296340.256995856,5374.74491921073,0.54535879193418,31.3870292024049,1.65589654331436,3197.63858516759,4552.05773609366,,106897.061855694,,,,,,0.827878229491668,0.299730529748156,0.0992226941859057,0.0389961631064446,0.342985718600579,0.566177660196865,0.424391225450804,0.634737702878313
221,3873236.93896298,5170.15726493384,0.410577251767128,32.4171325057541,21.2201479268041,5191.28798636107,15527.1158106201,,1361935.00224178,,,,,,0.300455973314795,0.841498272920548,0.889263970405463,0.810208551442497,0.73468281344543,0.115603776854646,0.470294833233653,0.71728091350545
222,2470.6311209307,3993.35491426602,0.767809640852405,29.9450996534698,69.2587889237568,1278.50574381326,5003.63903857137,,3891.93962968684,,,,,,0.980203012444653,0.270240952838372,0.860472026272163,0.840429010201878,0.8328874719109,0.421334011629328,0.839956553147235,0.762272600480036
223,7494.51931449362,2990.2889199133,0.53519185665096,35.0156405092674,143.340825234608,2270.52079423958,1416.01327138162,,3923.26524437505,,,,,,0.17616855814687,0.106908239332243,0.422728079018246,0.890228391098748,0.939413160464807,0.00600296677947208,0.591313930406056,0.30060017859477
224,36452.2884448955,6275.18219016213,0.55307288443339,28.0742181501563,230.783772556109,1419.95798771639,12615.5479627376,,19095.3887550308,,,,,,0.402194873279438,0.378734742293826,0.0782378826697716,0.20908377367804,0.701061812868493,0.181863309363511,0.817673742313376,0.596214497281515
225,2696918.06255549,4135.47960697115,0.757109494128179,31.5719024100037,52.9746562954574,1580.80950223396,19803.6504155497,,951701.41725059,,,,,,0.768017189477452,0.260501633780338,0.823240569606781,0.712927390232391,0.668130949390535,0.480908227127159,0.250998201864195,0.531778670520469
226,685562.605449708,3362.09955277346,0.832264697479029,37.3155299887873,116.2388065381,2984.00036249627,3286.79510566159,,241897.813576793,,,,,,0.815986780267826,0.501924767471785,0.619342286921804,0.571002328405827,0.84490835613908,0.165743578191561,0.796174623157421,0.805147949811875
227,1363647.53200709,5601.86966943384,0.698117706328368,28.0924675760015,17.6668614072019,3269.60257130014,2604.86114735157,,479910.099015643,,,,,,0.0986900230027902,0.059324209360638,0.776291347100396,0.759859044858585,0.403017237592651,0.683042287880332,0.947058918523745,0.463166908936889
228,229252.333423204,6465.79435985857,0.726897822669299,28.028767327375,28.6991978842846,2789.45300745626,7953.52572892048,,85006.8347454523,,,,,,0.982628363371767,0.645696230508779,0.740029638515885,0.483639442706683,0.265340764554509,0.396418017128933,0.934717461236311,1.10169856315075
229,370080.966811042,4429.02545199651,0.628451892613176,33.0515569468882,379.799026006328,5783.75533330906,980.334126348719,,130693.04808413,,,,,,0.543890594167846,0.929751284335714,0.982389958685067,0.643257780778066,0.253711074621422,0.576090340801315,0.618486792604074,0.963748348638545
230,4172278.38077354,5367.76164855646,0.752063846354263,27.6160158921201,281.303684858721,1254.9659113934,13286.1800770621,,1466489.26397177,,,,,,0.281288214660382,0.759143295525076,0.373838590709547,0.323719789689702,0.73932375875923,0.477612188819424,0.0754390605128504,0.45416416202751
231,3143364.68946681,4366.99008016964,0.644510491203634,32.0838125047505,44.4557853116925,3973.53368595714,6333.34729697277,,1103385.3247727,,,,,,0.342083168174497,0.0174701140058663,0.795464423150887,0.282134528684207,0.247534394062398,0.106435703523973,0.39746836207857,0.519392351245744
232,602454.496360845,5340.07809066715,0.941273853024441,31.07833546653,41.7243970972522,1942.58329306167,181.20600289758,,212802.483387081,,,,,,0.188590137404699,0.321416038256375,0.41594747862211,0.94487814028588,0.0615513903245752,0.450492357573174,0.701687052209427,0.575891540538531
233,476219.540341168,4730.54701152438,0.297591373045197,29.1715553357307,464.790133227484,4976.01623096596,7036.63031490848,,170003.341899009,,,,,,0.601683915460215,0.224398352903881,0.4513069207056,0.0712898799880908,0.11136077495196,0.99219559238182,0.0511485037232372,0.449639980804573
234,4677933.04988702,7103.39322983243,0.658614408250241,32.4293382316924,123.809756362402,3135.62928708383,3921.11385166558,,1640940.08487686,,,,,,0.00169645648095026,0.571088930735434,0.840279674227755,0.118421896259002,0.0218305268758441,0.961280020758604,0.336842090491889,0.555040364409251
235,1372365.17898638,2210.62869601143,0.684787170558084,31.1056247610313,221.309899001435,4373.02926996389,8511.33513256682,,483244.285583993,,,,,,0.332513398495208,0.933963683463762,0.429766435525083,0.253547009905713,0.176458546465635,0.694787365042987,0.0920887587155824,0.670889400695429
236,2572914.42955477,4617.96798569169,0.313360607699944,33.2664577662308,281.232745341093,2039.35735513992,1494.41547258672,,902512.970399683,,,,,,0.962456301671627,0.496379393735069,0.424472518996525,0.569075012912369,0.00377842602791783,0.983975302184538,0.921369390580083,0.952662812048465
237,3219714.44016998,4976.61241871531,0.745443432163907,30.3352000260555,37.6524861325083,2811.38971388709,3059.60169100931,,1129486.25279019,,,,,,0.0524612705340854,0.320805820636945,0.149844063394075,0.00355402452435156,0.326843710794479,0.408445579278712,0.0508852287400358,0.290407397424247
238,471547.55097067,2287.9278867117,0.800927009089289,36.0644572985987,24.3953184102363,4683.55629791011,55.1883321693368,,165286.136570045,,,,,,0.719740758478331,0.888107864143841,0.270889812080945,0.534654470124572,0.243947927150087,0.542255635781673,0.792293957583803,0.972776615591234
239,398137.891189436,3789.06619740644,0.323925620272911,37.6579629374842,21.9263939549834,7553.64984918506,919.446347578035,,140054.69705422,,,,,,0.683457194988935,0.286159050199406,0.547967878740012,0.302357775028953,0.648582386729785,0.820266923902068,0.0800178746459615,0.401473662130665
240,295282.141309744,6247.79088151182,0.562446474578057,23.7069664151599,121.607904320863,2334.44860328476,7640.73893886151,,107973.117258183,,,,,,0.86929764382153,0.930988733891149,0.511339748661964,0.721732693655988,0.590212794910333,0.549935526089571,0.837016612659272,0.99133235491795
241,1455702.22303734,2602.38564976087,0.527681415914004,32.77794973776,25.0878341224282,2376.43342491646,4782.05646662164,,511727.898082504,,,,,,0.791383377390557,0.693262714222265,0.172868147188293,0.157273294631754,0.385186885309502,0.266060604917769,0.610190680896453,0.87941182572051
242,321577.331686066,4369.56906572723,0.448219366488742,33.2316806971492,47.024200530672,4155.7383016008,18707.4620484114,,119692.435324043,,,,,,0.228544432748946,0.0308546876664463,0.371120321779105,0.981285657835836,0.492098150329023,0.973939689495297,0.165290284040746,0.103489997221041
243,593882.03977078,3498.0311055227,0.564490538060987,36.3192170899307,1.36437500658632,7203.67951828289,18582.759545239,,214155.857438319,,,,,,0.884794916812617,0.525445872868967,0.677848693139565,0.711070808689868,0.589054554880744,0.918767411132538,0.840654834514603,0.802388818734493
244,17696.3935854245,2918.14145784627,0.781692246980508,35.3618402481953,17.1606646442876,6226.39770040181,115.178126264504,,6486.24804761728,,,,,,0.392253387779855,0.955633708528771,0.0859488336410058,0.692883196820451,0.327362378886491,0.664363369302886,0.789536883405309,0.806181294077006
245,220283.556136066,3514.70776013866,0.845115309916711,34.775026008646,112.534014546378,1761.46682937674,1748.41739732177,,78804.9335087257,,,,,,0.463473590245741,0.0876028089611119,0.920345498511306,0.626685778973116,0.613125922170992,0.121043307931069,0.810495578921016,0.622103908136095
246,1333439.88166428,5665.6042274711,0.678535857788703,29.0945856230182,70.0673644287887,2058.05693046035,1103.46082548462,,469051.658085697,,,,,,0.759574050708719,0.449483544329521,0.452006217584866,0.875010339053193,0.616817348530513,0.877584752340855,0.831774726265281,0.677640190553029
247,878379.850554332,6190.12662447405,0.910514729187088,29.2632896758766,261.952747592896,4166.337426101,4492.53979406788,,310716.015373823,,,,,,0.846421265559436,0.672043530558853,0.586148906145884,0.42958135264971,0.493484454378379,0.926154926274076,0.245626608490178,0.688795187129238
248,2960207.94252681,4544.90300839404,0.47186378216596,30.2490082141053,230.203481533516,2632.66216255337,236.677097530416,,1037557.27869822,,,,,,0.858698240864487,0.872370889795588,0.67910377854478,0.430513208983236,0.786964590996861,0.231656646713132,0.141848938998629,0.786695540950112
249,2817925.28132535,6043.28247040329,0.391771632242243,32.9198000667534,15.6226777720631,7157.76193813808,66.5205408008536,,987692.90067037,,,,,,0.91408946635185,0.716787308470572,0.435784186054871,0.173809122412032,0.779596610785472,0.671567755219935,0.947788095737029,0.918803928079901
250,190492.784294874,3128.84318431438,0.466904902198077,29.1639299982797,251.94594698725,2013.23532763313,582.752364185392,,67774.6919204078,,,,,,0.731399227387698,0.0504129869203196,0.822530246394142,0.198035198781388,0.944564210565932,0.498687870663696,0.657027458365055,0.529490504709323
251,3170164.01882905,3154.74510077431,0.825333758284509,30.802529575955,153.322748010762,2493.12750698192,17385.2541128488,,1115999.64719489,,,,,,0.579417810740216,0.114290303774722,0.608565070060952,0.0424813347716109,0.367524657114279,0.364453051966361,0.0703881112547058,0.458728992235966
252,1785864.8496391,2906.48927144521,0.261227042410118,38.1876038800878,5.13872346261837,2773.67761643797,5490.07544810915,,627581.020908807,,,,,,0.342055529075007,0.906637130608742,0.868581661711595,0.815581945827891,0.354934434830221,0.635468206073285,0.777619506482257,0.870343664501258
253,75211.6175051877,4673.0792691075,0.456927661654876,35.0588196058451,2.083662903353,2579.74702471934,10546.3198397012,,31224.8071340992,,,,,,0.114745527361867,0.314745467079015,0.447978256127241,0.632069709053693,0.897579105918643,0.146695489741335,0.933225836900512,0.486231254186412
254,27129.8001187541,2071.67437458375,0.790565169387047,30.7663087139397,114.06318518862,2629.39586349088,7415.7127746554,,12292.7305588341,,,,,,0.756468946526113,0.262390493524922,0.543586935058446,0.509178739584704,0.945899925517321,0.969185912115568,0.179990394546448,0.336437926477469
255,1386639.55990584,2764.84484849664,0.884216576011505,37.9415447843287,144.826177836868,2720.23504679536,45.5028352970852,,486025.038477372,,,,,,0.362147099835724,0.904199691734763,0.598842076088877,0.0799756148783596,0.000568560716660191,0.298990889083813,0.0633731505620036,0.801590133489315
256,1791309.35786159,2869.29922686656,0.757990847778065,30.673875215053,241.594944153582,4735.77929519646,4284.27271502644,,628732.702731049,,,,,,0.376749058965563,0.474563790074944,0.892287693447089,0.187884547901788,0.405450993671575,0.690667696777379,0.722056626184235,0.717280354937558
257,2752624.48018509,2390.30835085874,0.249994885819295,37.6180385725133,78.3364057325004,2392.5729922373,10058.6197052933,,967236.098890399,,,,,,0.56090191379931,0.576389514349903,0.956546739728524,0.455455550409285,0.293656889357119,0.117984808288704,0.0403933944498696,0.708772158033174
258,984890.448883218,1917.44267252244,0.547730297341603,37.1212383010187,100.466626161472,1283.17201865424,10012.5787778182,,348481.539421096,,,,,,0.333052169277044,0.956016817196404,0.178220889978961,0.24307438950966,0.444767710148836,0.799780879783028,0.591517178122683,0.720164146075706
259,1466348.89487138,7480.13381971678,0.742474070837793,34.8886443168823,95.111650914396,2640.39218458507,12469.2394865263,,519856.782689126,,,,,,0.30265045679463,0.782642128963078,0.0973858991848665,0.948347637850779,0.920208347657638,0.232988777100713,0.421458864740418,0.485159178029321
260,1234240.41073616,4320.14061618496,0.440339563542603,27.793804221465,1.06256970579225,6708.1986565634,76.4041514236149,,432771.336813454,,,,,,0.767914477189249,0.475263983762122,0.776187933410232,0.468263774902656,0.795852468368036,0.570496327824043,0.928097846300173,0.802390451802983
261,11649.4826728093,2616.47292796226,0.610316510301927,32.2390299331575,65.0881884071055,1340.75612866526,2982.27230298337,,5884.68812673245,,,,,,0.464199413216028,0.0514581537966249,0.840946520373109,0.88183524713745,0.00466951082407506,0.241288946997687,0.40396783469898,0.580480959550886
